"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-27 00:00:00.133Z",1.09097,1.09102
"exness","EURUSD","2023-06-27 00:00:01.161Z",1.09096,1.09103
"exness","EURUSD","2023-06-27 00:00:01.499Z",1.09098,1.09104
"exness","EURUSD","2023-06-27 00:00:03.599Z",1.09097,1.09103
"exness","EURUSD","2023-06-27 00:00:07.212Z",1.09098,1.09103
"exness","EURUSD","2023-06-27 00:00:09.384Z",1.09097,1.09103
"exness","EURUSD","2023-06-27 00:00:11.517Z",1.09096,1.09103
"exness","EURUSD","2023-06-27 00:00:12.609Z",1.09096,1.09102
"exness","EURUSD","2023-06-27 00:00:15.193Z",1.09098,1.09104
"exness","EURUSD","2023-06-27 00:00:16.230Z",1.09096,1.09103
"exness","EURUSD","2023-06-27 00:00:17.609Z",1.09097,1.09102
"exness","EURUSD","2023-06-27 00:00:20.990Z",1.09097,1.09103
"exness","EURUSD","2023-06-27 00:00:21.425Z",1.09098,1.09105
"exness","EURUSD","2023-06-27 00:00:22.631Z",1.09099,1.09104
"exness","EURUSD","2023-06-27 00:00:23.787Z",1.09098,1.09104
"exness","EURUSD","2023-06-27 00:00:23.797Z",1.09096,1.09102
"exness","EURUSD","2023-06-27 00:00:23.833Z",1.09095,1.09101
"exness","EURUSD","2023-06-27 00:00:23.841Z",1.09093,1.09099
"exness","EURUSD","2023-06-27 00:00:23.860Z",1.09091,1.09098
"exness","EURUSD","2023-06-27 00:00:23.996Z",1.09091,1.09096
"exness","EURUSD","2023-06-27 00:00:25.149Z",1.0909,1.09096
"exness","EURUSD","2023-06-27 00:00:27.323Z",1.09089,1.09095
"exness","EURUSD","2023-06-27 00:00:30.864Z",1.09087,1.09094
"exness","EURUSD","2023-06-27 00:00:31.718Z",1.09089,1.09095
"exness","EURUSD","2023-06-27 00:00:33.240Z",1.0909,1.09095
"exness","EURUSD","2023-06-27 00:00:39.434Z",1.09088,1.09094
"exness","EURUSD","2023-06-27 00:00:40.456Z",1.09087,1.09093
"exness","EURUSD","2023-06-27 00:00:41.568Z",1.09089,1.09094
"exness","EURUSD","2023-06-27 00:00:42.200Z",1.09087,1.09093
"exness","EURUSD","2023-06-27 00:00:42.495Z",1.09085,1.0909200000000001
"exness","EURUSD","2023-06-27 00:00:43.529Z",1.09085,1.0909
"exness","EURUSD","2023-06-27 00:00:44.556Z",1.09084,1.0909
"exness","EURUSD","2023-06-27 00:00:45.840Z",1.09084,1.09091
"exness","EURUSD","2023-06-27 00:00:46.979Z",1.09085,1.09091
"exness","EURUSD","2023-06-27 00:00:49.100Z",1.09084,1.09091
"exness","EURUSD","2023-06-27 00:00:49.132Z",1.09083,1.09089
"exness","EURUSD","2023-06-27 00:00:49.142Z",1.09081,1.09087
"exness","EURUSD","2023-06-27 00:00:49.422Z",1.0908,1.09086
"exness","EURUSD","2023-06-27 00:00:49.451Z",1.09078,1.09084
"exness","EURUSD","2023-06-27 00:00:49.595Z",1.09076,1.09083
