"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-07 00:00:00.722Z",1.06984,1.0699
"exness","EURUSD","2023-06-07 00:00:08.163Z",1.06986,1.06991
"exness","EURUSD","2023-06-07 00:00:10.421Z",1.06985,1.0699
"exness","EURUSD","2023-06-07 00:00:13.493Z",1.06985,1.06992
"exness","EURUSD","2023-06-07 00:00:18.225Z",1.06986,1.06993
"exness","EURUSD","2023-06-07 00:00:23.948Z",1.06988,1.06993
"exness","EURUSD","2023-06-07 00:00:27.105Z",1.06988,1.06995
"exness","EURUSD","2023-06-07 00:00:29.340Z",1.0699,1.06996
"exness","EURUSD","2023-06-07 00:00:29.387Z",1.06991,1.06998
"exness","EURUSD","2023-06-07 00:00:30.046Z",1.06993,1.06998
"exness","EURUSD","2023-06-07 00:00:36.142Z",1.06991,1.06997
"exness","EURUSD","2023-06-07 00:00:36.315Z",1.06989,1.06995
"exness","EURUSD","2023-06-07 00:00:37.801Z",1.06989,1.06994
"exness","EURUSD","2023-06-07 00:00:39.064Z",1.0699,1.06996
"exness","EURUSD","2023-06-07 00:00:39.199Z",1.06991,1.06997
"exness","EURUSD","2023-06-07 00:00:39.850Z",1.06993,1.06998
"exness","EURUSD","2023-06-07 00:00:46.372Z",1.06993,1.06999
"exness","EURUSD","2023-06-07 00:00:59.002Z",1.06994,1.07
"exness","EURUSD","2023-06-07 00:00:59.012Z",1.06996,1.07002
"exness","EURUSD","2023-06-07 00:00:59.196Z",1.06997,1.07002
"exness","EURUSD","2023-06-07 00:01:01.467Z",1.06996,1.07002
"exness","EURUSD","2023-06-07 00:01:05.561Z",1.06998,1.07004
"exness","EURUSD","2023-06-07 00:01:07.885Z",1.06999,1.07004
"exness","EURUSD","2023-06-07 00:01:17.535Z",1.06998,1.07004
"exness","EURUSD","2023-06-07 00:01:24.397Z",1.07,1.07006
"exness","EURUSD","2023-06-07 00:01:24.410Z",1.07001,1.07008
"exness","EURUSD","2023-06-07 00:01:24.454Z",1.07003,1.07009
"exness","EURUSD","2023-06-07 00:01:24.480Z",1.07005,1.0701
"exness","EURUSD","2023-06-07 00:01:24.531Z",1.07005,1.07012
"exness","EURUSD","2023-06-07 00:01:24.735Z",1.07004,1.0701
"exness","EURUSD","2023-06-07 00:01:24.743Z",1.07002,1.07008
"exness","EURUSD","2023-06-07 00:01:24.755Z",1.07,1.07007
"exness","EURUSD","2023-06-07 00:01:24.961Z",1.07002,1.07008
"exness","EURUSD","2023-06-07 00:01:25.223Z",1.07001,1.07007
"exness","EURUSD","2023-06-07 00:01:25.409Z",1.07002,1.07008
"exness","EURUSD","2023-06-07 00:01:28.356Z",1.07001,1.07007
"exness","EURUSD","2023-06-07 00:01:30.285Z",1.07,1.07006
"exness","EURUSD","2023-06-07 00:01:35.769Z",1.07001,1.07006
"exness","EURUSD","2023-06-07 00:01:37.093Z",1.07002,1.07009
"exness","EURUSD","2023-06-07 00:01:37.118Z",1.07004,1.0701
"exness","EURUSD","2023-06-07 00:01:38.290Z",1.07005,1.0701
"exness","EURUSD","2023-06-07 00:01:39.946Z",1.07006,1.07012
"exness","EURUSD","2023-06-07 00:01:42.052Z",1.07006,1.0701100000000001
"exness","EURUSD","2023-06-07 00:01:44.258Z",1.07004,1.0701
"exness","EURUSD","2023-06-07 00:01:48.317Z",1.07002,1.07008
"exness","EURUSD","2023-06-07 00:01:48.613Z",1.07001,1.07007
"exness","EURUSD","2023-06-07 00:01:49.556Z",1.07002,1.07008
"exness","EURUSD","2023-06-07 00:01:49.607Z",1.07004,1.0701
"exness","EURUSD","2023-06-07 00:01:51.715Z",1.07005,1.0701100000000001
"exness","EURUSD","2023-06-07 00:01:51.746Z",1.07007,1.07013
"exness","EURUSD","2023-06-07 00:01:51.757Z",1.07008,1.07015
"exness","EURUSD","2023-06-07 00:01:51.763Z",1.0701,1.07016
"exness","EURUSD","2023-06-07 00:01:51.800Z",1.07012,1.07018
"exness","EURUSD","2023-06-07 00:01:51.804Z",1.0701100000000001,1.07016
"exness","EURUSD","2023-06-07 00:01:51.815Z",1.07009,1.07016
"exness","EURUSD","2023-06-07 00:01:51.819Z",1.07008,1.07014
"exness","EURUSD","2023-06-07 00:01:51.855Z",1.07006,1.07012
"exness","EURUSD","2023-06-07 00:01:52.415Z",1.07005,1.0701100000000001
"exness","EURUSD","2023-06-07 00:01:55.896Z",1.07003,1.07009
"exness","EURUSD","2023-06-07 00:01:56.159Z",1.07002,1.07008
"exness","EURUSD","2023-06-07 00:01:56.238Z",1.07,1.07006
"exness","EURUSD","2023-06-07 00:02:00.701Z",1.06999,1.07005
"exness","EURUSD","2023-06-07 00:02:05.231Z",1.07001,1.07007
"exness","EURUSD","2023-06-07 00:02:05.253Z",1.07003,1.07009
"exness","EURUSD","2023-06-07 00:02:05.712Z",1.07004,1.07009
"exness","EURUSD","2023-06-07 00:02:08.939Z",1.07005,1.0701100000000001
"exness","EURUSD","2023-06-07 00:02:09.106Z",1.07006,1.07012
"exness","EURUSD","2023-06-07 00:02:11.508Z",1.07007,1.07014
"exness","EURUSD","2023-06-07 00:02:11.566Z",1.07009,1.07014
"exness","EURUSD","2023-06-07 00:02:14.550Z",1.07008,1.07014
"exness","EURUSD","2023-06-07 00:02:19.918Z",1.07009,1.07015
"exness","EURUSD","2023-06-07 00:02:20.808Z",1.07008,1.07013
"exness","EURUSD","2023-06-07 00:02:25.264Z",1.07006,1.07012
"exness","EURUSD","2023-06-07 00:02:26.316Z",1.07004,1.0701100000000001
"exness","EURUSD","2023-06-07 00:02:27.219Z",1.07004,1.07009
"exness","EURUSD","2023-06-07 00:02:27.544Z",1.07003,1.07009
"exness","EURUSD","2023-06-07 00:02:27.691Z",1.07001,1.07007
"exness","EURUSD","2023-06-07 00:02:30.122Z",1.07,1.07005
"exness","EURUSD","2023-06-07 00:02:30.582Z",1.06998,1.07004
"exness","EURUSD","2023-06-07 00:02:34.410Z",1.07,1.07006
"exness","EURUSD","2023-06-07 00:02:34.414Z",1.07001,1.07008
"exness","EURUSD","2023-06-07 00:02:34.427Z",1.07003,1.07009
"exness","EURUSD","2023-06-07 00:02:34.445Z",1.07005,1.07012
"exness","EURUSD","2023-06-07 00:02:34.455Z",1.07007,1.07013
"exness","EURUSD","2023-06-07 00:02:34.505Z",1.07009,1.07015
"exness","EURUSD","2023-06-07 00:02:34.519Z",1.0701100000000001,1.07017
"exness","EURUSD","2023-06-07 00:02:34.525Z",1.07013,1.07019
"exness","EURUSD","2023-06-07 00:02:34.565Z",1.07014,1.0702099999999999
"exness","EURUSD","2023-06-07 00:02:34.584Z",1.07016,1.07022
"exness","EURUSD","2023-06-07 00:02:34.596Z",1.07017,1.07024
"exness","EURUSD","2023-06-07 00:02:38.972Z",1.07016,1.07022
"exness","EURUSD","2023-06-07 00:02:38.987Z",1.07014,1.0702
"exness","EURUSD","2023-06-07 00:02:38.992Z",1.07013,1.07019
"exness","EURUSD","2023-06-07 00:02:39.014Z",1.0701100000000001,1.07017
"exness","EURUSD","2023-06-07 00:02:39.074Z",1.0701100000000001,1.07016
"exness","EURUSD","2023-06-07 00:02:39.098Z",1.07009,1.07015
"exness","EURUSD","2023-06-07 00:02:40.164Z",1.07007,1.07013
"exness","EURUSD","2023-06-07 00:02:40.224Z",1.07005,1.07012
"exness","EURUSD","2023-06-07 00:02:40.242Z",1.07004,1.0701
"exness","EURUSD","2023-06-07 00:02:40.266Z",1.07002,1.07009
"exness","EURUSD","2023-06-07 00:02:41.376Z",1.07001,1.07007
"exness","EURUSD","2023-06-07 00:02:42.248Z",1.07,1.07006
"exness","EURUSD","2023-06-07 00:02:45.570Z",1.06998,1.07004
"exness","EURUSD","2023-06-07 00:02:45.745Z",1.06996,1.07002
"exness","EURUSD","2023-06-07 00:02:45.783Z",1.06996,1.07001
"exness","EURUSD","2023-06-07 00:02:46.799Z",1.06996,1.07002
"exness","EURUSD","2023-06-07 00:02:49.395Z",1.06994,1.07
"exness","EURUSD","2023-06-07 00:02:49.564Z",1.06993,1.06998
"exness","EURUSD","2023-06-07 00:02:50.747Z",1.06992,1.06998
"exness","EURUSD","2023-06-07 00:02:54.325Z",1.06991,1.06997
"exness","EURUSD","2023-06-07 00:02:54.346Z",1.06989,1.06995
"exness","EURUSD","2023-06-07 00:02:54.912Z",1.06989,1.06994
"exness","EURUSD","2023-06-07 00:02:55.004Z",1.06987,1.06993
"exness","EURUSD","2023-06-07 00:02:56.010Z",1.06986,1.06992
"exness","EURUSD","2023-06-07 00:02:56.109Z",1.06984,1.06991
"exness","EURUSD","2023-06-07 00:02:56.293Z",1.06986,1.06991
"exness","EURUSD","2023-06-07 00:02:57.726Z",1.06987,1.06993
"exness","EURUSD","2023-06-07 00:02:57.802Z",1.06989,1.06995
"exness","EURUSD","2023-06-07 00:03:00.017Z",1.0699,1.06995
"exness","EURUSD","2023-06-07 00:03:03.227Z",1.06988,1.06995
"exness","EURUSD","2023-06-07 00:03:04.891Z",1.06986,1.06992
"exness","EURUSD","2023-06-07 00:03:04.902Z",1.06984,1.0699
"exness","EURUSD","2023-06-07 00:03:05.942Z",1.06983,1.06989
"exness","EURUSD","2023-06-07 00:03:06.208Z",1.06981,1.06987
"exness","EURUSD","2023-06-07 00:03:11.703Z",1.06984,1.0699
"exness","EURUSD","2023-06-07 00:03:12.754Z",1.06984,1.06989
"exness","EURUSD","2023-06-07 00:03:13.987Z",1.06985,1.06991
"exness","EURUSD","2023-06-07 00:03:14.506Z",1.06987,1.06992
"exness","EURUSD","2023-06-07 00:03:15.791Z",1.06987,1.06993
"exness","EURUSD","2023-06-07 00:03:16.141Z",1.06985,1.06992
"exness","EURUSD","2023-06-07 00:03:22.809Z",1.06987,1.06993
"exness","EURUSD","2023-06-07 00:03:22.826Z",1.06988,1.06994
"exness","EURUSD","2023-06-07 00:03:22.883Z",1.0699,1.06996
"exness","EURUSD","2023-06-07 00:03:23.339Z",1.06988,1.06994
