"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-19 00:00:00.132Z",1.09396,1.09401
"exness","EURUSD","2023-06-19 00:00:02.482Z",1.09396,1.09402
"exness","EURUSD","2023-06-19 00:00:04.361Z",1.09396,1.09401
"exness","EURUSD","2023-06-19 00:00:05.385Z",1.09394,1.094
"exness","EURUSD","2023-06-19 00:00:07.914Z",1.09395,1.09402
"exness","EURUSD","2023-06-19 00:00:08.391Z",1.09397,1.09403
"exness","EURUSD","2023-06-19 00:00:09.444Z",1.09398,1.09404
"exness","EURUSD","2023-06-19 00:00:10.433Z",1.09399,1.09405
"exness","EURUSD","2023-06-19 00:00:10.462Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:00:10.518Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:00:13.577Z",1.09402,1.09407
"exness","EURUSD","2023-06-19 00:00:16.214Z",1.094,1.09407
"exness","EURUSD","2023-06-19 00:00:17.258Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:00:21.007Z",1.09401,1.09408
"exness","EURUSD","2023-06-19 00:00:22.795Z",1.094,1.09406
"exness","EURUSD","2023-06-19 00:00:24.122Z",1.09399,1.09405
"exness","EURUSD","2023-06-19 00:00:25.411Z",1.09398,1.09404
"exness","EURUSD","2023-06-19 00:00:26.807Z",1.09399,1.09404
"exness","EURUSD","2023-06-19 00:00:32.149Z",1.09399,1.09405
"exness","EURUSD","2023-06-19 00:00:32.552Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:00:33.579Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:00:34.675Z",1.09402,1.09407
"exness","EURUSD","2023-06-19 00:00:36.348Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:00:42.334Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:00:42.843Z",1.094,1.09405
"exness","EURUSD","2023-06-19 00:00:43.946Z",1.09399,1.09406
"exness","EURUSD","2023-06-19 00:00:44.949Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:00:47.295Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:00:48.512Z",1.09402,1.09407
"exness","EURUSD","2023-06-19 00:00:53.965Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:00:56.115Z",1.09403,1.09408
"exness","EURUSD","2023-06-19 00:00:57.125Z",1.09401,1.09408
"exness","EURUSD","2023-06-19 00:01:00.508Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:01:01.112Z",1.094,1.09406
"exness","EURUSD","2023-06-19 00:01:01.125Z",1.09398,1.09404
"exness","EURUSD","2023-06-19 00:01:01.149Z",1.09397,1.09403
"exness","EURUSD","2023-06-19 00:01:01.562Z",1.09395,1.09401
"exness","EURUSD","2023-06-19 00:01:02.646Z",1.09395,1.094
"exness","EURUSD","2023-06-19 00:01:04.127Z",1.09394,1.09401
"exness","EURUSD","2023-06-19 00:01:04.167Z",1.09396,1.09402
"exness","EURUSD","2023-06-19 00:01:04.216Z",1.09398,1.09404
"exness","EURUSD","2023-06-19 00:01:04.240Z",1.09399,1.09405
"exness","EURUSD","2023-06-19 00:01:04.283Z",1.09401,1.09406
"exness","EURUSD","2023-06-19 00:01:05.389Z",1.09402,1.09407
"exness","EURUSD","2023-06-19 00:01:06.530Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:01:07.791Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:01:15.400Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:01:16.836Z",1.09401,1.09408
"exness","EURUSD","2023-06-19 00:01:27.049Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:01:34.330Z",1.09402,1.09409
"exness","EURUSD","2023-06-19 00:01:34.667Z",1.09404,1.0941
"exness","EURUSD","2023-06-19 00:01:35.751Z",1.09405,1.09411
"exness","EURUSD","2023-06-19 00:01:43.464Z",1.09406,1.09411
"exness","EURUSD","2023-06-19 00:01:46.408Z",1.09405,1.09411
"exness","EURUSD","2023-06-19 00:01:48.105Z",1.09403,1.09409
"exness","EURUSD","2023-06-19 00:01:49.105Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:01:52.037Z",1.09403,1.09408
"exness","EURUSD","2023-06-19 00:01:53.062Z",1.09402,1.09407
"exness","EURUSD","2023-06-19 00:01:54.403Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:01:57.177Z",1.09401,1.09408
"exness","EURUSD","2023-06-19 00:01:58.784Z",1.09402,1.09407
"exness","EURUSD","2023-06-19 00:02:00.854Z",1.09401,1.09407
"exness","EURUSD","2023-06-19 00:02:02.187Z",1.09403,1.09408
"exness","EURUSD","2023-06-19 00:02:05.578Z",1.09402,1.09408
"exness","EURUSD","2023-06-19 00:02:09.616Z",1.09403,1.0941
"exness","EURUSD","2023-06-19 00:02:09.636Z",1.09405,1.09411
"exness","EURUSD","2023-06-19 00:02:09.681Z",1.09407,1.09413
"exness","EURUSD","2023-06-19 00:02:09.712Z",1.09408,1.09415
"exness","EURUSD","2023-06-19 00:02:10.202Z",1.0941,1.09416
"exness","EURUSD","2023-06-19 00:02:10.223Z",1.09411,1.09416
"exness","EURUSD","2023-06-19 00:02:10.688Z",1.09412,1.09418
"exness","EURUSD","2023-06-19 00:02:10.743Z",1.09413,1.09419
"exness","EURUSD","2023-06-19 00:02:11.272Z",1.09415,1.09421
"exness","EURUSD","2023-06-19 00:02:11.280Z",1.09416,1.09423
"exness","EURUSD","2023-06-19 00:02:11.500Z",1.09418,1.09424
"exness","EURUSD","2023-06-19 00:02:12.308Z",1.09419,1.09424
"exness","EURUSD","2023-06-19 00:02:13.651Z",1.09418,1.09425
"exness","EURUSD","2023-06-19 00:02:13.898Z",1.0942,1.09426
"exness","EURUSD","2023-06-19 00:02:13.929Z",1.09422,1.09428
"exness","EURUSD","2023-06-19 00:02:13.935Z",1.09423,1.09429
"exness","EURUSD","2023-06-19 00:02:14.270Z",1.09425,1.0943100000000001
"exness","EURUSD","2023-06-19 00:02:14.307Z",1.09426,1.0943100000000001
"exness","EURUSD","2023-06-19 00:02:14.318Z",1.09427,1.09433
"exness","EURUSD","2023-06-19 00:02:14.776Z",1.09429,1.09435
"exness","EURUSD","2023-06-19 00:02:14.788Z",1.0943,1.09436
"exness","EURUSD","2023-06-19 00:02:14.812Z",1.09432,1.09438
"exness","EURUSD","2023-06-19 00:02:14.935Z",1.09434,1.0944
"exness","EURUSD","2023-06-19 00:02:16.607Z",1.09432,1.09438
"exness","EURUSD","2023-06-19 00:02:17.032Z",1.0943100000000001,1.09437
