"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-22 00:00:00.056Z",1.09914,1.0991900000000001
"exness","EURUSD","2023-06-22 00:00:00.134Z",1.09914,1.0992
"exness","EURUSD","2023-06-22 00:00:01.230Z",1.09915,1.09921
"exness","EURUSD","2023-06-22 00:00:02.226Z",1.09916,1.09921
"exness","EURUSD","2023-06-22 00:00:03.357Z",1.09915,1.09921
"exness","EURUSD","2023-06-22 00:00:04.611Z",1.09916,1.09921
"exness","EURUSD","2023-06-22 00:00:05.605Z",1.09916,1.09923
"exness","EURUSD","2023-06-22 00:00:05.700Z",1.09918,1.09923
"exness","EURUSD","2023-06-22 00:00:07.077Z",1.09917,1.09923
"exness","EURUSD","2023-06-22 00:00:08.172Z",1.09918,1.09923
"exness","EURUSD","2023-06-22 00:00:09.664Z",1.09916,1.09923
"exness","EURUSD","2023-06-22 00:00:11.138Z",1.09916,1.09922
"exness","EURUSD","2023-06-22 00:00:12.535Z",1.09916,1.09923
"exness","EURUSD","2023-06-22 00:00:13.762Z",1.09916,1.09922
"exness","EURUSD","2023-06-22 00:00:22.367Z",1.09915,1.09921
"exness","EURUSD","2023-06-22 00:00:23.390Z",1.09916,1.09921
"exness","EURUSD","2023-06-22 00:00:25.872Z",1.09915,1.09922
"exness","EURUSD","2023-06-22 00:00:29.969Z",1.09917,1.09923
"exness","EURUSD","2023-06-22 00:00:32.282Z",1.09916,1.09922
"exness","EURUSD","2023-06-22 00:00:35.570Z",1.09916,1.09921
"exness","EURUSD","2023-06-22 00:00:37.795Z",1.09917,1.09923
"exness","EURUSD","2023-06-22 00:00:38.343Z",1.09918,1.09923
"exness","EURUSD","2023-06-22 00:00:39.481Z",1.09918,1.09924
"exness","EURUSD","2023-06-22 00:00:42.340Z",1.09918,1.09925
"exness","EURUSD","2023-06-22 00:00:43.350Z",1.0991900000000001,1.09925
"exness","EURUSD","2023-06-22 00:00:44.183Z",1.09917,1.09923
"exness","EURUSD","2023-06-22 00:00:45.238Z",1.09917,1.09922
"exness","EURUSD","2023-06-22 00:00:47.967Z",1.09916,1.09923
"exness","EURUSD","2023-06-22 00:00:53.481Z",1.09915,1.09921
"exness","EURUSD","2023-06-22 00:00:53.512Z",1.09913,1.0991900000000001
"exness","EURUSD","2023-06-22 00:00:54.241Z",1.09912,1.09918
"exness","EURUSD","2023-06-22 00:00:55.614Z",1.09912,1.09917
"exness","EURUSD","2023-06-22 00:00:56.644Z",1.09911,1.09917
"exness","EURUSD","2023-06-22 00:00:58.786Z",1.09909,1.09915
