"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-01 00:00:01.576Z",1.06933,1.06939
"exness","EURUSD","2023-06-01 00:00:18.297Z",1.06934,1.0694
"exness","EURUSD","2023-06-01 00:00:18.311Z",1.06935,1.06942
"exness","EURUSD","2023-06-01 00:00:18.324Z",1.06937,1.06944
"exness","EURUSD","2023-06-01 00:00:18.341Z",1.06939,1.06944
"exness","EURUSD","2023-06-01 00:00:22.370Z",1.0694,1.06946
"exness","EURUSD","2023-06-01 00:00:28.363Z",1.06938,1.06944
"exness","EURUSD","2023-06-01 00:00:31.814Z",1.06936,1.06942
"exness","EURUSD","2023-06-01 00:00:32.773Z",1.06934,1.06941
"exness","EURUSD","2023-06-01 00:00:36.815Z",1.06934,1.06939
"exness","EURUSD","2023-06-01 00:00:36.827Z",1.06932,1.06939
"exness","EURUSD","2023-06-01 00:00:37.853Z",1.06931,1.06937
"exness","EURUSD","2023-06-01 00:00:40.858Z",1.06933,1.0694
"exness","EURUSD","2023-06-01 00:00:40.895Z",1.06933,1.06938
"exness","EURUSD","2023-06-01 00:00:49.930Z",1.06931,1.06937
"exness","EURUSD","2023-06-01 00:00:49.949Z",1.06929,1.06935
"exness","EURUSD","2023-06-01 00:00:49.982Z",1.06927,1.06934
"exness","EURUSD","2023-06-01 00:00:50.054Z",1.06926,1.06932
"exness","EURUSD","2023-06-01 00:00:50.076Z",1.06924,1.06931
"exness","EURUSD","2023-06-01 00:00:50.139Z",1.06923,1.06929
"exness","EURUSD","2023-06-01 00:00:50.170Z",1.06921,1.06927
"exness","EURUSD","2023-06-01 00:00:50.188Z",1.06919,1.06926
"exness","EURUSD","2023-06-01 00:00:50.214Z",1.06917,1.06923
"exness","EURUSD","2023-06-01 00:00:50.222Z",1.06915,1.06921
"exness","EURUSD","2023-06-01 00:00:50.263Z",1.06917,1.06922
"exness","EURUSD","2023-06-01 00:00:50.285Z",1.06915,1.0692
"exness","EURUSD","2023-06-01 00:00:50.313Z",1.06916,1.06922
"exness","EURUSD","2023-06-01 00:00:52.569Z",1.06917,1.06923
"exness","EURUSD","2023-06-01 00:01:00.224Z",1.06916,1.06922
"exness","EURUSD","2023-06-01 00:01:00.229Z",1.06914,1.0692
"exness","EURUSD","2023-06-01 00:01:00.289Z",1.06912,1.06919
"exness","EURUSD","2023-06-01 00:01:08.440Z",1.06911,1.06917
"exness","EURUSD","2023-06-01 00:01:09.993Z",1.06913,1.0692
"exness","EURUSD","2023-06-01 00:01:10.034Z",1.06915,1.06921
"exness","EURUSD","2023-06-01 00:01:10.167Z",1.06917,1.06922
"exness","EURUSD","2023-06-01 00:01:11.853Z",1.06918,1.06924
"exness","EURUSD","2023-06-01 00:01:12.748Z",1.06918,1.06923
"exness","EURUSD","2023-06-01 00:01:17.830Z",1.06915,1.06922
"exness","EURUSD","2023-06-01 00:01:17.965Z",1.06915,1.0692
"exness","EURUSD","2023-06-01 00:01:18.102Z",1.06913,1.06919
"exness","EURUSD","2023-06-01 00:01:18.413Z",1.06913,1.06918
"exness","EURUSD","2023-06-01 00:01:26.639Z",1.0691,1.06916
"exness","EURUSD","2023-06-01 00:01:26.714Z",1.06909,1.06915
"exness","EURUSD","2023-06-01 00:01:27.871Z",1.06908,1.06913
"exness","EURUSD","2023-06-01 00:01:28.529Z",1.06908,1.06914
"exness","EURUSD","2023-06-01 00:01:28.713Z",1.0691,1.06915
"exness","EURUSD","2023-06-01 00:01:29.257Z",1.06908,1.06914
"exness","EURUSD","2023-06-01 00:01:30.134Z",1.06908,1.06913
"exness","EURUSD","2023-06-01 00:01:32.912Z",1.06908,1.06915
"exness","EURUSD","2023-06-01 00:01:32.924Z",1.0691,1.06916
"exness","EURUSD","2023-06-01 00:01:32.977Z",1.06911,1.06918
"exness","EURUSD","2023-06-01 00:01:33.989Z",1.06913,1.06918
"exness","EURUSD","2023-06-01 00:01:37.246Z",1.06913,1.06919
"exness","EURUSD","2023-06-01 00:01:37.862Z",1.06915,1.0692
"exness","EURUSD","2023-06-01 00:01:44.037Z",1.06915,1.06922
"exness","EURUSD","2023-06-01 00:01:44.250Z",1.06917,1.06922
"exness","EURUSD","2023-06-01 00:01:51.143Z",1.06915,1.06921
"exness","EURUSD","2023-06-01 00:01:51.165Z",1.06915,1.0692
"exness","EURUSD","2023-06-01 00:01:51.277Z",1.06913,1.06919
"exness","EURUSD","2023-06-01 00:01:56.027Z",1.06914,1.06921
"exness","EURUSD","2023-06-01 00:01:57.569Z",1.06916,1.06921
"exness","EURUSD","2023-06-01 00:01:57.647Z",1.06916,1.06923
"exness","EURUSD","2023-06-01 00:01:59.104Z",1.06918,1.06923
"exness","EURUSD","2023-06-01 00:02:00.324Z",1.06918,1.06924
"exness","EURUSD","2023-06-01 00:02:00.348Z",1.0692,1.06926
"exness","EURUSD","2023-06-01 00:02:00.390Z",1.06921,1.06927
"exness","EURUSD","2023-06-01 00:02:00.394Z",1.06923,1.06929
"exness","EURUSD","2023-06-01 00:02:00.414Z",1.06924,1.06931
"exness","EURUSD","2023-06-01 00:02:01.439Z",1.06924,1.06929
"exness","EURUSD","2023-06-01 00:02:02.856Z",1.06925,1.06931
"exness","EURUSD","2023-06-01 00:02:05.638Z",1.06924,1.0693
"exness","EURUSD","2023-06-01 00:02:11.363Z",1.06924,1.06929
"exness","EURUSD","2023-06-01 00:02:13.004Z",1.06925,1.06931
"exness","EURUSD","2023-06-01 00:02:13.050Z",1.06926,1.06933
"exness","EURUSD","2023-06-01 00:02:13.793Z",1.06925,1.06931
"exness","EURUSD","2023-06-01 00:02:14.615Z",1.06926,1.06933
"exness","EURUSD","2023-06-01 00:02:14.902Z",1.06928,1.06934
"exness","EURUSD","2023-06-01 00:02:15.055Z",1.0693,1.06935
"exness","EURUSD","2023-06-01 00:02:16.309Z",1.0693,1.06936
"exness","EURUSD","2023-06-01 00:02:19.601Z",1.0693,1.06935
"exness","EURUSD","2023-06-01 00:02:19.659Z",1.0693,1.06937
"exness","EURUSD","2023-06-01 00:02:21.542Z",1.06929,1.06935
"exness","EURUSD","2023-06-01 00:02:22.623Z",1.06928,1.06933
"exness","EURUSD","2023-06-01 00:02:23.832Z",1.06927,1.06933
"exness","EURUSD","2023-06-01 00:02:30.423Z",1.06926,1.06932
"exness","EURUSD","2023-06-01 00:02:34.821Z",1.06925,1.0693
"exness","EURUSD","2023-06-01 00:02:35.803Z",1.06923,1.06929
"exness","EURUSD","2023-06-01 00:02:36.169Z",1.06923,1.06928
"exness","EURUSD","2023-06-01 00:02:37.577Z",1.06923,1.0693
"exness","EURUSD","2023-06-01 00:02:38.364Z",1.06925,1.06931
"exness","EURUSD","2023-06-01 00:02:38.573Z",1.06923,1.0693
"exness","EURUSD","2023-06-01 00:02:47.689Z",1.06921,1.06927
"exness","EURUSD","2023-06-01 00:02:47.703Z",1.06919,1.06925
"exness","EURUSD","2023-06-01 00:02:47.971Z",1.06918,1.06924
"exness","EURUSD","2023-06-01 00:02:48.042Z",1.06916,1.06922
"exness","EURUSD","2023-06-01 00:02:50.211Z",1.06918,1.06925
