"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-12 00:00:00.158Z",1.0749900000000001,1.07504
"exness","EURUSD","2023-06-12 00:00:00.368Z",1.0749900000000001,1.07506
"exness","EURUSD","2023-06-12 00:00:01.171Z",1.0749900000000001,1.07504
"exness","EURUSD","2023-06-12 00:00:01.200Z",1.07498,1.07504
"exness","EURUSD","2023-06-12 00:00:02.161Z",1.07496,1.07502
"exness","EURUSD","2023-06-12 00:00:03.764Z",1.07494,1.075
"exness","EURUSD","2023-06-12 00:00:04.066Z",1.07493,1.07498
"exness","EURUSD","2023-06-12 00:00:04.154Z",1.07492,1.07497
"exness","EURUSD","2023-06-12 00:00:05.159Z",1.0749,1.07497
"exness","EURUSD","2023-06-12 00:00:06.729Z",1.07492,1.07498
"exness","EURUSD","2023-06-12 00:00:23.651Z",1.07492,1.07497
"exness","EURUSD","2023-06-12 00:00:30.213Z",1.0749,1.07496
"exness","EURUSD","2023-06-12 00:00:30.976Z",1.07488,1.07494
"exness","EURUSD","2023-06-12 00:00:32.023Z",1.07486,1.07492
"exness","EURUSD","2023-06-12 00:00:32.042Z",1.07484,1.07491
"exness","EURUSD","2023-06-12 00:00:32.558Z",1.07483,1.07489
"exness","EURUSD","2023-06-12 00:00:39.872Z",1.07483,1.07488
"exness","EURUSD","2023-06-12 00:00:50.819Z",1.07481,1.07487
"exness","EURUSD","2023-06-12 00:00:50.830Z",1.07479,1.07486
"exness","EURUSD","2023-06-12 00:00:50.871Z",1.07478,1.07484
"exness","EURUSD","2023-06-12 00:00:50.890Z",1.07477,1.0748199999999999
"exness","EURUSD","2023-06-12 00:00:50.950Z",1.07476,1.0748199999999999
"exness","EURUSD","2023-06-12 00:00:50.983Z",1.07475,1.0748
"exness","EURUSD","2023-06-12 00:00:51.012Z",1.07474,1.0748
"exness","EURUSD","2023-06-12 00:00:51.031Z",1.07472,1.07478
"exness","EURUSD","2023-06-12 00:00:51.038Z",1.0747,1.07476
"exness","EURUSD","2023-06-12 00:00:51.061Z",1.07468,1.07475
"exness","EURUSD","2023-06-12 00:00:51.069Z",1.07466,1.07473
"exness","EURUSD","2023-06-12 00:00:51.079Z",1.07465,1.07471
"exness","EURUSD","2023-06-12 00:00:51.190Z",1.07467,1.07473
"exness","EURUSD","2023-06-12 00:00:51.738Z",1.07465,1.07471
"exness","EURUSD","2023-06-12 00:00:51.757Z",1.07465,1.0747
"exness","EURUSD","2023-06-12 00:00:51.761Z",1.07465,1.07471
"exness","EURUSD","2023-06-12 00:00:51.868Z",1.07467,1.07473
"exness","EURUSD","2023-06-12 00:00:52.463Z",1.07468,1.07475
"exness","EURUSD","2023-06-12 00:00:52.492Z",1.0747,1.07476
"exness","EURUSD","2023-06-12 00:00:52.876Z",1.07469,1.07474
"exness","EURUSD","2023-06-12 00:00:53.524Z",1.0747,1.07476
"exness","EURUSD","2023-06-12 00:00:55.705Z",1.07471,1.07477
"exness","EURUSD","2023-06-12 00:00:57.095Z",1.07473,1.07479
"exness","EURUSD","2023-06-12 00:00:57.111Z",1.07475,1.07481
"exness","EURUSD","2023-06-12 00:00:57.282Z",1.07476,1.07483
"exness","EURUSD","2023-06-12 00:01:00.713Z",1.07475,1.0748
"exness","EURUSD","2023-06-12 00:01:02.768Z",1.07473,1.07479
"exness","EURUSD","2023-06-12 00:01:03.708Z",1.07473,1.07478
"exness","EURUSD","2023-06-12 00:01:13.267Z",1.07474,1.0748
"exness","EURUSD","2023-06-12 00:01:13.378Z",1.07475,1.07481
"exness","EURUSD","2023-06-12 00:01:26.390Z",1.07474,1.0748
"exness","EURUSD","2023-06-12 00:01:27.100Z",1.07472,1.07479
"exness","EURUSD","2023-06-12 00:01:31.038Z",1.0747,1.07477
"exness","EURUSD","2023-06-12 00:01:31.084Z",1.07469,1.07475
"exness","EURUSD","2023-06-12 00:01:32.143Z",1.07468,1.07473
