"Exness","Symbol","Timestamp","Bid","Ask"
"exness","EURUSD","2023-06-28 00:00:00.865Z",1.09572,1.09578
"exness","EURUSD","2023-06-28 00:00:02.028Z",1.09571,1.09578
"exness","EURUSD","2023-06-28 00:00:03.033Z",1.0957,1.09577
"exness","EURUSD","2023-06-28 00:00:04.083Z",1.09571,1.09576
"exness","EURUSD","2023-06-28 00:00:05.386Z",1.0957,1.09576
"exness","EURUSD","2023-06-28 00:00:06.132Z",1.09569,1.09575
"exness","EURUSD","2023-06-28 00:00:06.503Z",1.0957,1.09576
"exness","EURUSD","2023-06-28 00:00:07.785Z",1.09571,1.09576
"exness","EURUSD","2023-06-28 00:00:08.876Z",1.09571,1.09577
"exness","EURUSD","2023-06-28 00:00:09.262Z",1.09569,1.09575
"exness","EURUSD","2023-06-28 00:00:10.017Z",1.09569,1.09574
"exness","EURUSD","2023-06-28 00:00:11.155Z",1.09568,1.09573
"exness","EURUSD","2023-06-28 00:00:11.669Z",1.09569,1.09575
"exness","EURUSD","2023-06-28 00:00:11.728Z",1.0957,1.09577
"exness","EURUSD","2023-06-28 00:00:12.834Z",1.09571,1.09577
"exness","EURUSD","2023-06-28 00:00:15.602Z",1.09571,1.09578
"exness","EURUSD","2023-06-28 00:00:17.877Z",1.09572,1.09578
"exness","EURUSD","2023-06-28 00:00:26.224Z",1.09573,1.09579
"exness","EURUSD","2023-06-28 00:00:26.254Z",1.09575,1.0958
"exness","EURUSD","2023-06-28 00:00:26.264Z",1.09575,1.09581
"exness","EURUSD","2023-06-28 00:00:27.611Z",1.09575,1.09582
"exness","EURUSD","2023-06-28 00:00:28.810Z",1.09575,1.09581
"exness","EURUSD","2023-06-28 00:00:29.822Z",1.09576,1.09582
"exness","EURUSD","2023-06-28 00:00:31.511Z",1.09575,1.0958
"exness","EURUSD","2023-06-28 00:00:33.022Z",1.09575,1.09581
"exness","EURUSD","2023-06-28 00:00:35.395Z",1.09574,1.0958
"exness","EURUSD","2023-06-28 00:00:35.405Z",1.09572,1.09578
"exness","EURUSD","2023-06-28 00:00:35.428Z",1.0957,1.09577
"exness","EURUSD","2023-06-28 00:00:35.506Z",1.0957,1.09575
"exness","EURUSD","2023-06-28 00:00:35.522Z",1.09568,1.09575
"exness","EURUSD","2023-06-28 00:00:35.563Z",1.09567,1.09573
"exness","EURUSD","2023-06-28 00:00:36.001Z",1.09569,1.09574
"exness","EURUSD","2023-06-28 00:00:37.058Z",1.09568,1.09575
"exness","EURUSD","2023-06-28 00:00:38.553Z",1.09569,1.09575
"exness","EURUSD","2023-06-28 00:00:39.296Z",1.09567,1.09573
"exness","EURUSD","2023-06-28 00:00:40.555Z",1.09565,1.09572
"exness","EURUSD","2023-06-28 00:00:41.783Z",1.09566,1.09571
"exness","EURUSD","2023-06-28 00:00:42.372Z",1.09564,1.09571
"exness","EURUSD","2023-06-28 00:00:42.536Z",1.09563,1.09569
"exness","EURUSD","2023-06-28 00:00:43.015Z",1.09561,1.09568
